Pais,Fecha,Emisiones_CO2,Ratio_Dependencia,Comercio_PIB,Crecimiento_PIB,Coef_Inverso_Variacion,Indice_HHI,Ahorro_Neto_Ajustado,Deuda_Gobierno,Polucion_Aire,Intensidad_CO2,Consumo_Energia_Renovable,Intensidad_Energetica,Agua_Dulce_Renovable,Renta_Recursos_Naturales,Productividad_Agua,Acceso_Electricidad,Consumo_Agua_Potable,Empleo,Indice_Gini,Tasa_Mortalidad,Esperanza_Vida,Finalizacion_Primaria,Servicios_Saneamiento,Paridad_Genero_Educacion,Participacion_Laboral,Escolaridad,Indice_Crecimiento_Verde,Habilidades_Estudiantes,Logros_Educativos,Viviendas_Sin_Servicios,Gastos_Vivienda,Ajuste_Neto_Nacional,Desempleo_Largo_Plazo,Personal_earning,Calidad_Red_Apoyo,Compromiso_Partes_Interesadas,Tasa_Homicidios,Tiempo_Ocio_Cuidado_Personal
Alemania,2008,830.36,21.02,76.1,0.01,1.49,368.62,13.21,64,99.18,0.26,10.2,3.57,1303.13,0.31,82.38,100,100,54.91,30.8,3.6,79.74,99.99,99.22,0.98,14.65,13.76,3.53,516,80.16,0.47,25.29,31670.42,52.52,52442,92.8,1.94,1.02,16.44
Alemania,2009,768.55,20.93,66.12,-0.05,0.21,373.77,9.69,64.8,99.39,0.25,10.7,3.53,1306.43,0.16,76.21,100,100,54.95,30.5,3.5,79.84,99.99,99.22,0.96,13.62,13.83,3.49,516,80.62,0.47,25.3,30308.39,45.48,52453,92.8,1.94,0.99,16.44
Alemania,2010,815.38,20.83,73.86,0.04,0.36,372.04,11.49,73,99.5,0.26,11.6,3.57,1308.44,0.2,95.48,100,100,55.15,30.2,3.5,79.99,99.99,99.22,0.96,14.04,13.85,3.51,517.33,81.13,0.47,25.27,31501.18,47.28,52912,92.8,1.94,0.98,16.44
Alemania,2011,788.55,20.61,78.41,0.06,0.41,371.28,13.6,81,99.6,0.24,12.5,3.26,1332.92,0.23,89.73,100,100,56.55,30.6,3.4,80.44,99.99,99.22,0.96,12.7,13.93,3.54,518.67,81.72,0.47,24.79,33322.76,47.88,53980,92.8,1.94,0.91,16.44
Alemania,2012,800.46,20.3,79.3,0,0.28,373.58,12.41,78.3,99.45,0.24,13.6,3.27,1330.42,0.16,97.59,100,100,56.85,31.1,3.4,80.54,99.99,99.22,0.96,12.95,13.98,3.54,520,82.05,0.47,24.86,33238.3,45.36,54699,92.8,1.94,0.81,16.44
Alemania,2013,818.28,20.06,77.56,0,0.24,366.71,11.93,74.5,98.3,0.25,13.6,3.32,1326.79,0.13,130.16,100,100,57.16,31.5,3.3,80.49,99.99,99.22,0.96,12.51,14.01,3.55,521.33,82.31,0.47,25.23,33293.49,44.66,55215,92.8,1.94,0.83,16.44
Alemania,2014,779.22,20.01,76.83,0.02,0.98,377.1,13.21,71.2,97.85,0.23,14,3.11,1321.27,0.1,107.57,100,100,57.43,30.8,3.3,81.09,99.99,99.22,0.97,12.13,14.04,3.58,522.67,83,0.47,24.72,33970,44.34,56141,92.8,1.94,0.87,16.44
Alemania,2015,785.39,20.1,77.79,0.01,0.75,388.02,13.74,68.3,95.73,0.23,14.6,3.08,1309.88,0.08,114.76,100,100,57.44,31.7,3.3,80.64,99.99,99.22,0.97,11.82,14.08,3.58,524,83.08,0.47,24.51,34656.44,43.98,57431,92.8,1.78,0.83,16.44
Alemania,2016,789.71,20.33,75.98,0.01,1.23,371.2,14.01,64,95.95,0.23,14.2,3.02,1299.35,0.06,143.28,100,100,58.52,31.4,3.3,80.99,99.99,99.22,0.96,11.43,14.13,3.61,519,83.01,0.18,24.23,35483.5,41.09,58311,92.8,1.78,1.17,16.44
Alemania,2017,774.95,20.62,77.57,0.02,1.49,367.33,14.45,60.8,89.15,0.22,15.2,2.95,1294.51,0.07,129.64,100,100,58.93,31.3,3.2,80.99,99.99,99.23,0.96,11.26,14.11,3.64,514,82.98,0.66,24.13,36161.82,41.91,58924,92.8,1.78,0.98,16.44
Alemania,2018,747.21,20.87,79.23,0.01,2.18,367.26,15.08,58.7,89.17,0.21,16,2.85,1290.62,0.08,135.11,100,100,59.19,31.9,3.2,80.89,100,99.23,0.96,11.51,14.08,3.65,509,83.46,0.6,24.04,36615.28,41.35,59750,92.8,1.78,0.95,16.44
Alemania,2019,697.01,21.11,79.13,0.01,1.8,372.44,14.66,68,89.17,0.19,17.1,2.76,1287.71,0.09,142.42,100,100,60.01,31.8,3.2,81.29,100,99.23,0.97,11.41,14.17,3.86,507,83.57,0.46,24,36884.95,38.16,60732,92.8,1.78,0.75,16.44
Alemania,2020,642.55,21.37,72.99,-0.04,0.09,380.98,13.18,68.1,89.17,0.18,18.5,2.69,1286.66,0.08,136.59,100,100,58.21,32.4,3.1,81.04,100,99.23,0.97,10.94,14.26,3.8,505,83.7,0.39,25.62,35122.9,35.47,60309,92.8,1.78,0.94,16.44
Alemania,2021,677.8,21.65,80.16,0.04,0.23,383.24,14.52,65,89.17,0.19,17.6,2.7,1286.12,0.08,141.6,100,100,58.41,32.4,3.1,80.79,100,99.23,0.97,10.96,14.21,4.68,503,80.94,0.75,25.48,35999.65,32.77,60291.24,92.8,1.78,0.83,16.44
Alemania,2022,659.5,21.87,89.06,0.01,0.12,395.73,14.52,62.9,89.17,0.18,17.6,2.47,1286.12,0.08,141.6,100,100,59.34,32.4,3,80.71,100,99.23,0.97,10.88,14.23,4.52,495,80.8,1.73,24.6,35999.65,33.04,58940.33,92.8,1.78,0.83,16.44
Alemania,2023,582.95,21.99,82.8,0,0.09,395.73,14.52,62.8,89.17,0.16,17.6,2.47,1286.12,0.08,141.6,100,100,59.58,32.4,3,80.62,100,99.23,0.97,10.74,14.22,4.52,495,80.8,1.73,24.6,35999.65,33.04,58940.33,92.8,1.78,0.83,16.44
Alemania,2024,582.95,21.99,82.8,0,0.09,395.73,14.52,62.8,89.17,0.16,17.6,2.47,1286.12,0.08,141.6,100,100,59.83,32.4,3,80.54,100,99.23,0.97,10.74,14.23,4.75,495,80.8,1.73,24.6,35999.65,33.04,58940.33,92.8,1.78,0.83,16.44
Australia,2008,404.29,28.61,42.85,0.02,2.88,1031.31,6.32,18.18,33.49,0.36,6.8,5.38,23153.81,8.53,74.55,100,99.84,62.72,35.4,4.4,81.4,99.25,99.99,0.93,14.1,11.94,4.49,527,70.09,1.1,21.78,44512.6,18.72,54149,94.19,2.79,1.23,20.83
Australia,2009,410.26,28.42,45.74,0.02,1.51,1130.08,9.54,23.87,33.23,0.36,7.1,5.28,22681.54,4.97,82.33,100,99.86,61.81,35.05,4.2,81.54,99.27,100,0.93,13.58,11.99,4.52,527,70.86,1.1,22.17,44512.6,20.58,53644,94.77,2.79,1.21,20.83
Australia,2010,415.27,28.29,40.52,0.01,1.27,1324.78,7.47,28.66,33.1,0.35,8.2,5.17,22331.41,8.07,89.6,100,99.88,62,34.7,4,81.7,99.58,100,0.93,13.77,12.03,4.45,527,72.8,1.1,22.5,44512.6,19.18,55536,95.35,2.79,1.05,20.83
Australia,2011,412.81,28.24,41.85,0.01,1.21,1416.1,8.76,30.1,32.97,0.34,8.3,5.06,22023.25,8.72,91.48,100,99.89,62.11,33.65,3.8,81.9,99.3,100,0.93,13.32,12.12,4.56,527,74.06,1.1,22.95,44512.6,19.32,57361,96.66,2.79,1.11,20.83
Australia,2012,413.32,28.29,43.16,0.02,1.17,1455.71,10.61,39.44,36.32,0.33,8.3,4.82,21642.1,5.3,79.17,100,99.9,61.77,32.6,3.6,82.05,99.32,100,0.93,12.98,12.3,4.43,527,76.48,1.1,23.36,44512.6,19.6,57752,93.86,2.79,1.07,20.83
Australia,2013,405.65,28.39,41.27,0.01,1.07,1742.83,9.78,37.56,30.65,0.31,9.2,4.79,21272.8,5.32,67.31,100,99.91,61.28,33.5,3.5,82.15,99.34,100,0.93,12.73,12.02,4.5,525,72.04,1.1,23.46,44512.6,19.82,57579,92.72,2.79,1.06,20.83
Australia,2014,396.26,28.47,42.48,0.01,1.98,1740.51,8.31,41.72,28.27,0.3,9.3,4.64,20957.85,4.76,71.62,100,99.96,60.78,34.4,3.4,82.3,99.02,100,0.93,12.33,12.17,4.42,523,73.6,1.2,23.44,44512.6,19.72,58102,91.97,2.79,1.04,17.12
Australia,2015,400.54,28.56,41.66,0.01,2.08,1597.38,7.29,46.48,27.11,0.3,9.4,4.53,20658.39,3.24,146.56,100,99.97,61.07,34.05,3.3,82.4,99.37,100,0.93,12.03,12.25,3.77,521,75.55,1.2,23.33,44512.6,19.84,57744,95.11,2.79,0.99,17.12
Australia,2016,408.51,28.63,40.97,0.01,2.17,1568.43,5.28,54.68,26.05,0.29,9.6,4.4,20338.22,4.08,130.71,100,99.97,61.18,33.7,3.2,82.45,99.39,100,0.93,11.32,12.35,3.68,517.33,76.42,1.2,23.4,44512.6,19.26,57885,93.61,2.79,0.94,17.12
Australia,2017,410.84,28.65,42.2,0.01,3.8,1679.04,6.45,53.32,24.9,0.29,9.9,4.46,20006.03,5.07,117.78,100,99.97,61.54,34,3.2,82.5,99.41,100,0.94,10.91,12.42,3.81,513.67,77.26,1.2,23.61,44512.6,19.89,57619,94.97,2.79,0.85,17.12
Australia,2018,409.21,28.6,43.74,0.01,3.19,1806.45,6.09,54.5,24.89,0.28,9.8,4.37,19708.97,5.23,118.5,100,99.97,62.23,34.3,3.2,82.75,99.43,100,0.97,10.55,12.55,3.69,510,78.33,1.2,23.71,44512.6,19.36,57843,93.28,2.79,0.88,17.12
Australia,2019,407.86,28.54,46.19,0.01,2.73,1973.36,6.29,60.23,24.89,0.27,10.3,4.36,19419.91,5.75,141.37,100,99.97,62.66,17.31,3.2,82.9,99.45,100,0.96,10.27,12.66,3.84,507.67,79.05,1.2,24.91,44512.6,19.36,58620,94.03,2.85,0.89,17.12
Australia,2020,392.52,28.51,44.66,-0.01,0.46,2212.17,7.16,69.32,24.89,0.26,11.2,4.44,19181.85,6.09,171.98,100,99.97,60.83,0.32,3.2,83.2,99.47,100,0.98,9.96,12.73,3.78,505.33,80.05,1.2,25.05,44512.6,19.36,60377,93.45,2.85,0.86,17.12
Australia,2021,384.68,28.42,40.3,0.02,0.52,2169.64,6.42,70.01,24.89,0.25,12.3,4.1,19154.84,13.36,133.09,100,99.97,62.74,0.32,3.2,83.3,99.48,100,0.98,9.54,12.73,4.66,503,81.13,1.2,24.13,44512.6,19.36,60681.5,91.65,2.85,0.74,17.12
Australia,2022,374.88,28.19,45.82,0.03,0.69,1564.54,6.42,58.05,24.89,0.24,12.3,4.12,19154.84,13.36,133.09,100,99.97,64.35,0.32,3.2,83.2,99.5,100,0.98,8.92,12.73,4.44,487,81.67,1.2,23.18,44512.6,19.36,59407.89,93.81,2.85,0.74,17.12
Australia,2023,373.62,27.92,49.23,0.01,0.65,1564.54,6.42,58.05,24.89,0.23,12.3,4.12,19154.84,13.36,133.09,100,99.97,64.71,0.32,3.2,83.1,99.52,100,0.98,8.96,12.73,4.53,487,78.96,1.2,23.18,44512.6,19.36,59407.89,93.81,2.85,0.74,17.12
Australia,2024,372.35,27.64,52.63,-0.01,0.6,1564.54,6.42,58.05,24.89,0.23,12.3,4.12,19154.84,13.36,133.09,100,99.97,65.06,0.32,3.2,83,99.54,100,0.98,8.96,12.73,4.77,487,78.96,1.2,23.18,44512.6,19.36,59407.89,93.81,2.85,0.74,17.12
Austria,2008,75.24,22.6,102.74,0.01,2.37,1069,16.39,72.41,99.15,0.21,29.7,3.15,6609.39,0.26,104.41,100,100,57.56,30.4,3.8,80.43,99.95,99.99,0.97,14.08,11.47,3.58,511,72.47,1.04,20.91,37553.09,24.32,62081,92.67,1.21,0.7,19.07
Austria,2009,68.06,22.26,87.6,-0.04,0.36,1099.59,12.27,83.85,99,0.19,31.3,3.12,6592.1,0.17,100.98,100,100,57.11,31.5,3.7,80.33,99.94,99.99,0.97,13.23,11.67,3.5,511,75.81,1.04,21.19,35583.93,21.68,63135,87.12,1.21,0.61,19.07
Austria,2010,73.8,21.95,99.64,0.02,0.35,1124.5,12.95,86.32,99,0.21,31.1,3.26,6576.27,0.22,103.13,100,100,57.34,30.3,3.6,80.58,99.94,99.99,0.97,12.91,11.72,3.52,510.17,76.56,1.04,21.2,36171.81,25.45,62831,94.57,1.21,0.73,19.07
Austria,2011,72.19,21.66,105.78,0.03,0.34,1122.96,13.46,86.24,98.45,0.19,31.6,3.07,6554.14,0.24,107.34,100,100,57.56,30.8,3.5,80.98,99.93,99.98,0.97,12.36,11.71,3.54,509.33,76.43,0.42,21.15,36601.34,26.26,62159,93.33,1.21,0.92,19.07
Austria,2012,69.03,21.45,105.84,0,0.13,1082.55,12.65,91.19,99.26,0.19,34.4,3.04,6524.32,0.24,109.25,100,100,57.67,30.5,3.3,80.94,99.93,99.98,0.97,11.92,11.75,3.54,508.5,76.98,0.42,21.46,36290.76,24.91,62515,93.75,1.21,0.96,19.07
Austria,2013,69.61,21.32,104.99,-0.01,-0.03,1045.94,12.12,88.44,97.41,0.19,34.6,3.08,6485.98,0.22,110.23,100,100,57.54,30.8,3.2,81.14,99.93,99.98,0.97,11.68,11.79,3.55,507.67,77.31,0.2,21.77,35999.22,24.59,62568,94.8,1.21,0.72,19.07
Austria,2014,65.93,21.25,104.5,0,0.51,999.39,12.49,96.68,95.77,0.18,35.7,2.95,6435.49,0.19,112.36,100,100,57.16,30.5,3.1,81.49,99.93,99.98,0.97,11.16,12.01,3.57,506.83,78.43,1.06,21.92,36036.9,27.2,62801,89.39,1.21,0.49,19.07
Austria,2015,67.37,21.27,103.12,0,0.32,983.7,12.32,95.69,93.79,0.18,34.8,2.99,6363.75,0.13,115.17,100,100,57.12,30.5,3.1,81.19,99.93,99.98,0.97,11.1,12.08,3.56,506,79.01,0.49,22.07,35811.69,29.22,63231,92.52,1.58,0.51,19.07
Austria,2016,67.78,21.4,101.57,0.01,0.15,1032.7,13.74,95.21,91.47,0.17,34.6,2.96,6295.31,0.11,119.01,100,100,57.43,30.8,3,81.64,99.93,99.97,0.97,10.97,12.12,3.57,502.33,79.37,0.23,22.12,36760.94,32.29,63860,92.63,1.58,0.62,19.07
Austria,2017,70.11,21.52,105.56,0.02,0.4,921.25,12.83,89.91,85.02,0.18,34,2.95,6251.73,0.12,123.19,100,100,57.7,29.7,3,81.64,99.93,99.97,0.97,10.89,12.16,3.61,498.67,79.66,0.4,22.28,36608.68,33.43,63856,90.18,1.58,0.8,19.07
Austria,2018,67.19,21.6,108.38,0.02,1.09,989.08,13.08,84.66,85.05,0.17,34.1,2.8,6221.35,0.14,127.79,100,100,58.3,30.8,2.9,81.69,99.94,99.97,0.97,11.26,12.21,3.62,495,80.07,0.58,22.25,37157.24,28.9,64101,90.56,1.58,0.97,19.07
Austria,2019,68.53,21.64,108.21,0.01,1.78,929.52,13.7,83.42,85.05,0.17,34,2.81,6193.75,0.11,131.64,100,100,58.51,30.2,2.9,81.9,99.94,99.97,0.98,11.03,12.26,3.84,493.33,80.67,0.49,22.51,37545.83,25.13,64623,95.56,1.58,0.87,19.07
Austria,2020,62.6,21.66,99.95,-0.07,-0.05,953.3,12.99,100.06,85.05,0.16,35.8,2.84,6168.09,0.07,123.33,100,100,57.65,29.8,2.8,81.19,99.95,99.97,0.99,10.53,12.31,3.78,491.67,80.94,0.1,25.41,34970.56,24.53,64648,92.34,1.58,0.73,19.07
Austria,2021,66.18,21.7,111.03,0.04,0.12,953.46,12.74,94.41,85.05,0.16,36,2.86,6141.27,0.12,129.24,100,100,57.2,30.7,2.7,81.19,99.95,99.97,0.99,10.82,12.31,4.59,490,81.45,0.46,25.71,36093.59,31.52,65402.32,86.22,1.58,0.73,19.07
Austria,2022,61.22,21.78,124.38,0.04,0.23,950.55,12.74,74.92,85.05,0.14,36,2.55,6141.27,0.12,129.24,100,100,58.44,28.5,2.6,81.09,99.96,99.97,0.99,10.64,12.31,4.43,487,82.09,0.55,24.07,36093.59,25.24,63801.62,86.22,1.58,0.73,19.07
Austria,2023,58.82,21.82,116.81,-0.02,0.05,950.55,12.74,74.92,85.05,0.14,36,2.55,6141.27,0.12,129.24,100,100,58.37,28.5,2.6,81,99.96,99.97,0.99,10.32,12.31,4.58,487,82.56,0.55,24.07,36093.59,25.24,63801.62,86.22,1.58,0.73,19.07
Austria,2024,58.82,21.82,116.81,-0.02,0.05,950.55,12.74,74.92,85.05,0.14,36,2.55,6141.27,0.12,129.24,100,100,58.29,28.5,2.6,80.9,99.97,99.97,0.99,10.32,12.31,4.72,487,82.56,0.55,24.07,36093.59,25.24,63801.62,86.22,1.58,0.73,19.07
Belgica,2008,114.38,25.57,161.09,0,1.36,821.06,13.79,91.3,99,0.26,4,4.67,1120.45,0.02,70.56,100,100,49.93,28.4,3.8,79.68,98.03,99.49,1.09,13.94,11.18,3.34,510,60.42,1.3,22.44,33467.95,47.55,62715,91.91,2.07,1.9,2.43
Belgica,2009,107.4,25.59,135.14,-0.03,0.31,804.89,11.02,95.59,99,0.25,4.9,4.58,1111.47,0.02,70.68,100,100,49.24,28.6,3.8,80.03,98.11,99.49,1.09,13.44,11.32,3.29,510,61.69,1.3,22.51,32644.09,44.19,63590,92.26,2.07,1.7,2.43
Belgica,2010,114.98,25.69,150.16,0.02,0.32,769.03,11.34,93.18,99,0.26,6.2,4.79,1101.36,0.05,73.2,100,100,49.59,28.4,3.7,80.18,98.19,99.49,1.08,13.13,11.42,3.32,509,61.73,1.3,23.1,32853.3,48.77,63295,92.6,2.07,1.7,2.43
Belgica,2011,104.57,25.81,160.77,0.01,0.21,757.32,9.55,94.87,99.5,0.24,6.7,4.39,1087.13,0.07,87.4,100,100,49.4,28.1,3.6,80.59,98.26,99.49,1.08,12.72,11.47,3.32,508,62.76,0.97,23.83,31858.11,48.31,63944,93.61,2.07,1.8,2.43
Belgica,2012,103.09,25.91,160.38,0,-0.13,734.71,10.47,103.56,99.35,0.23,7.7,4.17,1080.41,0.06,83.98,100,100,49.23,27.5,3.5,80.39,98.32,99.49,1.08,12.67,11.5,3.32,507,63.21,1.09,24.74,32602.21,44.69,64461,92.44,2.07,1.9,2.43
Belgica,2013,104.42,26.02,157.57,0,-0.11,737.77,10.03,101.12,98.43,0.23,8.3,4.33,1075.33,0.06,92.45,100,100,49.05,27.7,3.5,80.59,98.38,99.49,1.08,11.93,11.54,3.33,506.33,64.28,0.8,24.8,32728.23,46.05,65099,90.62,2.07,1.8,2.43
Belgica,2014,97.72,26.14,158.57,0.01,0.67,736.15,10.67,111.76,96.8,0.22,9.1,4.02,1070.56,0.07,99.72,100,100,48.95,28.1,3.4,81.29,98.44,99.49,1.08,11.18,11.64,3.35,505.67,64.02,0.51,24.1,33095.58,49.94,65461,94.31,2.07,1.8,2.43
Belgica,2015,102.38,26.21,155.07,0.01,0.62,706.45,11.22,108.89,94.49,0.22,9.4,3.93,1064.38,0.04,115.43,100,100,48.79,27.7,3.4,80.99,98.5,99.49,1.08,10.91,11.89,3.36,505,66.21,0.73,23.93,33799.74,51.73,65017,88.4,2.04,1.9,2.43
Belgica,2016,101.26,26.26,159.06,0.01,0.64,691.3,11.28,110.6,95.1,0.22,9.2,4.11,1059,0.03,111.27,100,100,48.95,27.6,3.4,81.44,98.56,99.49,1.07,10.96,11.99,3.38,504,67.08,0.52,23.75,34204.55,51.61,65157,92.53,2.04,1.9,2.43
Belgica,2017,99.7,26.34,166.9,0.01,1.34,697.83,11.71,104.25,91.79,0.21,9.7,4.02,1054.93,0.04,107.79,100,100,50.02,27.4,3.3,81.49,98.61,99.49,1.07,10.98,12.24,3.42,503,69.15,0.61,23.85,34477.25,48.79,64700,92.01,2.04,1.8,2.43
Belgica,2018,100.1,26.38,168.28,0.01,3.58,744.44,10.95,101.51,91.95,0.21,10.7,3.8,1050.14,0.05,115.53,100,100,50.97,27.2,3.3,81.6,98.66,99.49,1.07,10.02,12.31,3.47,502,70.85,0.43,23.9,34615.94,48.68,65083,92.11,1.99,1.8,2.43
Belgica,2019,99.88,26.36,165.47,0.02,2.51,715.89,11.48,103.2,91.95,0.2,10.2,3.83,1044.48,0.04,117.67,100,100,51.48,27.2,3.3,82,98.72,99.49,1.08,9.81,12.38,3.67,501,71.45,0.32,23.75,35411.22,43.51,65700,87.98,1.99,1.8,2.43
Belgica,2020,92.27,26.26,156.95,-0.05,-0.01,773.12,10.43,118.44,91.95,0.2,12.3,3.71,1039.99,0.03,111.39,100,100,50.83,26,3.2,80.7,98.77,99.49,1.08,9.65,12.53,3.6,500,72.71,0.83,25.48,32895.11,41.64,63677,89.78,1.99,1.8,2.43
Belgica,2021,96.25,26.12,177.39,0.06,0.25,788.99,12.08,108.45,91.95,0.19,11.7,3.86,1035.72,0.04,118.3,100,100,51.08,26.6,3.1,81.79,98.81,99.49,1.08,9.56,12.53,4.52,499,74.25,0.28,25.25,34705.06,42.3,65520.82,91.43,1.99,1.8,2.43
Belgica,2022,89.74,25.95,192,0.03,0.36,887.97,12.08,92.48,91.95,0.17,11.7,3.4,1035.72,0.04,118.3,100,100,52.03,25,3.1,81.7,98.86,99.49,1.08,9.29,12.53,4.42,489,75.13,1.15,25.71,34705.06,42.21,64847.62,91.28,1.99,1.8,2.43
Belgica,2023,84.31,25.63,168.93,0,0.3,887.97,12.08,92.48,91.95,0.16,11.7,3.4,1035.72,0.04,118.3,100,100,51.95,25,3.1,81.6,98.9,99.49,1.08,9.33,12.53,4.57,489,75.13,1.15,25.71,34705.06,42.21,64847.62,91.28,1.99,1.8,2.43
Belgica,2024,84.31,25.63,168.93,0,0.3,887.97,12.08,92.48,91.95,0.16,11.7,3.4,1035.72,0.04,118.3,100,100,51.87,25,3.1,81.51,98.95,99.49,1.08,9.33,12.53,4.7,489,75.13,1.15,25.71,34705.06,42.21,64847.62,91.28,1.99,1.8,2.43
Brasil,2008,412.7,37.71,27.26,0.04,3.06,539.94,6.54,61.32,89.78,0.26,47,3.87,29737.25,4.78,23.88,98.5,95.96,62.41,54,18.4,72.72,88.42,80.15,1.04,22.7,6.67,2.76,390,35.41,6.7,17.96,6719.19,3.02,10905,90.02,1.3,26.02,13.18
Brasil,2009,385.46,36.85,22.11,-0.01,1.13,559.22,3.05,61.32,90.36,0.24,48.9,3.74,29472.1,2.38,22.44,98.9,96.24,61.79,53.7,17.4,72.95,88.62,81.01,1.04,22.1,6.77,2.72,390,37.02,6.7,17.96,6604.1,3.02,10905,90.02,1.3,26.46,13.18
Brasil,2010,439.77,36,22.77,0.07,1.22,584.68,3.35,61.32,90.65,0.26,46.8,3.85,29225.32,3.65,22.78,98.6,96.52,61.25,53.3,16.6,73.18,84.57,81.85,1.03,22.64,6.88,3.7,395,35.92,6.7,17.96,6968.82,3.02,10905,90.02,1.3,26.63,13.18
Brasil,2011,463.5,35.17,23.93,0.03,1.24,637.37,2.49,59.34,90.94,0.26,45.2,3.75,28988.44,4.34,24.49,99.3,96.79,60.7,52.9,16,73.34,89.92,82.7,1.02,23.18,7.01,2.77,400,39.35,6.7,17.96,7126.47,3.02,10905,90.02,1.3,26.36,13.18
Brasil,2012,497.72,34.35,25.11,0.01,0.96,652.94,-0.52,59.85,91.93,0.28,43.5,3.82,28754.12,3.86,25.84,99.5,97.05,59.16,53.4,15.4,73.55,91.57,83.54,1.02,23.56,7.22,2.78,405,40.61,6.7,17.96,6986.72,3.02,10905,90.02,1.3,28.2,13.18
Brasil,2013,523.21,33.55,25.79,0.02,0.85,720.67,0.1,57.23,86.83,0.28,42.3,3.88,28522.01,3.79,27.58,99.6,97.31,59.22,52.7,14.9,73.92,91.48,84.38,1.02,23.47,7.29,2.84,404,41.8,6.7,18.67,7230.95,3.02,10905,90.02,1.3,28.18,13.18
Brasil,2014,546.15,32.81,24.69,0,0.97,747.73,-2.06,58.46,85.33,0.29,41.7,3.98,28292.96,3.29,28.74,99.7,97.56,59.22,52,14.5,74.31,92.89,85.21,1.02,23.14,7.38,2.86,403,42.52,6.7,18.02,7115.66,2.17,7909,90.02,1.3,29.36,13.18
Brasil,2015,517.59,32.17,26.95,-0.04,0.12,724.3,-4.18,67.54,77.12,0.29,43.7,4.05,28069.84,2.36,28.22,99.7,97.8,58.36,51.9,14.2,74.33,93.2,86.04,1.01,22.39,7.51,2.86,402,43.73,6.7,17.76,6666.75,1.97,17177,90.02,1.3,28.36,11.61
Brasil,2016,482.43,31.58,24.53,-0.04,-0.36,788.12,-5.24,73.42,74.93,0.28,45.4,4.03,27856.77,2.43,26.29,99.7,97.96,56.48,53.4,15,74.44,93.75,86.86,1.01,22.02,7.73,2.85,401.67,46.99,6.7,18.46,6370.9,0.81,10229,90.02,1.3,29.59,11.61
Brasil,2017,494.5,31.05,24.32,0.01,-0.41,884.33,-3.64,83.67,67.95,0.28,45.3,4.06,27654.64,2.73,26.89,99.8,98.45,55.97,53.3,13.7,74.83,94.65,87.68,1.01,20.81,7.85,2.91,401.33,47.54,6.7,18.21,6573.62,3.37,14024,90.02,1.3,30.59,11.61
Brasil,2018,470.77,30.63,28.88,0.01,-0.54,1131.32,-4.7,86.61,68.14,0.26,46.9,3.93,27466.28,3.62,27.03,99.7,98.68,56.31,53.9,13.4,75.11,95.09,88.49,1.01,20.3,7.98,2.93,401,49.2,6.7,17.71,6589.2,3.37,14024,90.02,2,26.64,11.61
Brasil,2019,468.13,30.23,28.89,0.01,-0.45,1256.5,-5.01,92.57,68.14,0.26,47.5,3.95,27287.79,3.22,26.98,99.8,98.94,56.95,53.5,13.2,75.34,95.67,89.3,1.01,19.61,8.13,3.11,402,50.24,6.7,18.1,6631.25,3.37,14024,90.02,2,20.81,11.61
Brasil,2020,447.42,29.8,32.3,-0.04,-0.44,1439.49,-1.49,98.71,68.14,0.25,50,4,27130.15,3.23,26.2,99.7,99.32,52.03,48.9,13,74.01,96.31,90.08,1.01,20.76,8.28,3.17,403,52.89,6.7,19.97,6418.47,3.37,14024,90.02,2,22.38,11.61
Brasil,2021,505.99,29.4,37.66,0.04,0.19,1357.33,-0.25,85.01,68.14,0.27,46.5,3.96,27014.99,7.94,27.39,99.5,99.59,54.08,52.9,12.8,72.75,96.65,90.81,1.01,20.43,8.28,4.02,404,53.54,6.7,17.11,6478.17,3.37,14024,90.02,2,22.38,11.61
Brasil,2022,478.91,29.05,38.82,0.03,0.31,1082.61,-0.25,79.1,68.14,0.25,46.5,3.87,27014.99,7.94,27.39,100,99.59,57.5,52,12.5,73.43,97.13,90.88,1.01,19.81,8.28,3.86,399,54.01,6.7,17.17,6478.17,3.37,14024,90.02,2,22.38,11.61
Brasil,2023,479.5,28.71,33.85,0.03,0.4,1082.61,-0.25,83.7,68.14,0.25,46.5,3.87,27014.99,7.94,27.39,100,99.6,57.77,30,12.5,74.1,92.27,90.96,1.01,19.91,8.28,4.01,399,60.11,6.7,18.47,6478.17,3.37,14024,90.02,2,22.38,11.61
Brasil,2024,479.5,28.71,33.85,0.03,0.4,1082.61,-0.25,83.7,68.14,0.25,46.5,3.87,27014.99,7.94,27.39,100,99.6,58.04,30,12.5,74.78,92.6,91.03,1.01,19.91,8.28,4.47,399,60.11,6.7,18.47,6478.17,3.37,14024,90.02,2,22.38,11.61
Canada,2008,574.56,24.37,67.02,0,1.46,5345.34,10.08,45.32,19.6,0.41,21.6,7.29,85721.25,5.07,34.92,100,99.24,63.35,33.9,5.1,80.72,99.74,99.68,0.99,10.91,13.42,3.63,534,82.63,0.2,23.16,35292.49,6.73,52025,93.55,2.56,1.85,16.25
Canada,2009,541.8,24.11,58.47,-0.04,0.06,5004.44,4.43,53.19,16.63,0.4,22.2,7.23,84745.59,1.92,35,100,99.24,61.58,34,5,81.07,99.75,99.6,0.99,10.29,13.47,3.55,534,82.63,0.2,23.77,32740.56,7.52,52363,93.94,2.56,1.82,16.25
