Country,Year,CO2 Emissions (Mt CO2e),Age dependency ratio(%),Trade (% of GDP),GDP growth (%),Coeficiente inverso de variacion,HIRSCHMAN-HERFINDAHL INDEX (HHI), Adjusted net saving (%),Goverment Debt (%),Air pollution (%),Intensidad de CO2 (kg CO2 per),Renewable energy consumption (%),Energy intensity (MJ),Renewable freshwater (cubic meters),Natural resources rents (%),Water productivity ($ GDP por metro cubico),Acces electricity (%),Using drinking water (%),Employment (%),indice de Gini,Mortaly rate (%),Life expentacy (years),Poverty gap (%),Primary completion (%),Sanitation services (%),"School  enrollment, gender parity index",LABOR FORCE PARTICIPATION  (% POINTS),Years scholling,Indice de crecimiento verde,Students abilities,Educational attainment (%),Dwellings without basic facilities (%),Housing expenditure (%),Adjusted net national ($),Household net wealth (%) ,Unemployed long term (%),Personal earning  ($),Quality of support network (%),Stakeholder engagement,Life satisfaction,"Homicide rate (por cada 100,000)",Time to leisure ande personal care
Israel,2016,67.6618,46.7074686,58.25084735,0.023412443,1.328918203,1588.423605,16.66314569,61.57,100,0.214157971,4,2.79,87.76035572,0.184759593,263.505765,100,100,62.535,39,3.1,82.40731707,0.3,99.95,99.96102243,1.012959957,10.678,13.055,3.30388826,,83.41105652,3.7,24.28742312,31562.68307, 323.968,13.52337149,38698,86.95299357,2.58,7.213,1.274664607,13.93
Israel,2017,67.9277,46.87946742,56.72161777,0.022713166,1.693187654,1462.955819,16.91549303,59.64,100,0.206188282,3.9,2.64,86.07531016,0.17579553,274.3089149,100,100,62.78,38.2,3,82.55121951,0.4,99.84,99.95453053,1.012770057,10.642,13.151,3.321294082,,83.5604248,4,24.5306802,32537.39414, 323.969,11.58782247,39898,90.42215733,2.58,7.19,1.480276756,13.93
Israel,2018,63.5777,46.93050125,59.13602239,0.020885455,1.55336856,1384.473916,16.62114293,59.95,100,0.185428997,3.8,2.59,84.43283649,0.243287805,308.3346804,100,99.99999749,62.869,38.6,2.9,82.80243902,0.4,100,99.94819366,1.012850046,9.34,13.248,3.339885356,467,83.49475861,4,24.71195815,33079.5835, 323.970,6.991251153,41059,89.14846428,2.74,7.1387,1.371728649,13.93
Israel,2019,65.4575,46.88189152,56.6665034,0.018226921,1.216353003,1298.585029,17.38567916,59.05,,0.183948847,4.5,2.46,82.83631544,0.189655855,305.7098021,100,99.99999724,62.571,38.3,2.9,82.80487805,0.6,100,99.9420153,1.014299989,8.929,13.345,3.577719702,,84.16098785,4,24.93762601,34135.22972, 323.971,5.712245423,41964,94.02628105,2.74,7.1286,1.53347159,13.93
Israel,2020,61.5277,46.79220042,51.15130048,-0.031872187,-0.002286729,1060.521151,18.7876729,70.69,,0.175475334,5.6,2.59,81.3881564,0.272440677,274.7919012,100,100,60.763,37.8,2.8,82.64878049,0.5,100,99.93601527,1.013280034,8.157,13.443,3.563455426,,85.18611908,,28.17002796,32697.7036, 323.972,4.937317493,42130,95.39586231,2.74,7.1571,1.427349699,13.93
Israel,2021,61.0907,46.68294362,55.0617294,0.075202258,-0.056693136,962.5869987,19.20321451,67.42,,0.159340402,6.2,2.39,80.0307318,0.44142475,250.5865536,100,100,60.272,37.9,2.8,82.5,0.4,100,99.93018145,,7.377,13.443,4.392020855,462,85.19333649,,26.0654672,35058.59497, 323.973,9.56885094,44338.86887,90.6125438,2.74,7.3638,1.943807339,13.93
Israel,2022,62.8541,46.42167665,60.50466185,0.04397221,0.112437523,898.1554402,,60.18,,0.153976927,,2.3,,,,100,100,62.346,34.5,2.7,82.7,,100,99.9245194,,7.384,13.443,4.255577758,458,85.32299042,,25.04048341,,,8.867850099,44155.94542,,,7.4729,,13.93
Israel,2023,61.255,46.0476421,57.52825206,0.003328914,0.108654961,,,61.44,,0.146509592,,,,,,100,,62.862,,,,,100,,,6.344,,1.300935043,,,,25.04048341,,,,,,,7.3411,,
Israel,2024,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,1.505055765,,,,,,,,,,,,,
Italia,2008,465.3969,21.32696053,54.2142549,-0.016766627,0.303104899,449.2973135,6.125858904,105.8,98.41560076,0.234271269,10.8,2.88,3102.331149,0.151794976,37.08917903,100,99.76275927,45.8,33.8,3.5,81.48536585,0.6,99.74,99.88575254,0.98943001,21.932,9.65,3.253607321,,44,,20.92904369,27542.61047,496.0979,45.72584316,46864,86.44233367,1.21,,1.03842636,20.5
Italia,2009,414.2127,21.38446754,45.14147657,-0.057356151,-0.31996383,446.2031561,3.917163739,116.1,98.26388362,0.220187476,12.5,2.84,3088.228662,0.090762803,55.9985122,100,99.78847174,44.72,33.8,3.4,81.63658537,0.8,99.74,99.88573269,0.990819991,21.538,9.732,3.21981726,475,44.72999954,,22.03690565,26264.86514,512.7629,44.59945007,47224,86.6917793,1.21,,0.990550468,20.5
Italia,2010,424.0403,21.42745244,51.66211181,0.012172909,-0.244883635,427.5637285,3.170438014,118.7,98.18802505,0.222016767,12.8,2.86,3078.744136,0.107793454,56.67338955,100,99.81418421,44.173,34.7,3.4,82.03658537,1.1,99.76,99.88570624,0.989950001,21.091,9.823,3.221570025,,45.5,3.30447033,22.01715035,26201.66138,512.7474,48.469847,47629,85.98052866,1.21,,0.884283409,20.5
Italia,2011,414.907,21.44829549,54.47221494,0.005224376,-0.324306773,434.2346745,3.20036093,119.1,98.11216648,0.215734449,11.9,2.75,3073.453915,0.156005817,56.88603326,100,99.83989667,44.118,35.1,3.3,82.18780488,1,99.78,99.8856858,0.987070024,20.471,9.898,3.227338197,,46.15999985,6.71473816,22.01920424,26054.51106,502.1895,51.97183699,46866,90.49604879,1.21,6.578179,0.919602249,20.5
Italia,2012,394.8573,21.48408476,54.88449527,-0.033860046,-0.635426318,418.0339871,2.424760576,125.9,98.57762205,0.211932843,14.4,2.72,3065.180844,0.169645844,54.9334972,100,99.86560914,43.853,35.2,3.2,82.23902439,1.1,99.8,99.88563795,0.989939988,19.685,10.024,3.218494273,489,47.27999878,6.067735702,23.08629224,24935.46066,552.0184,53.15971963,45379,85.96752987,1.21,,0.880542812,19.96
Italia,2013,362.0994,21.49405745,54.03418463,-0.02949629,-0.714333358,406.6729685,2.931401204,131.8,97.84864873,0.197949375,16.3,2.67,3029.852866,0.155477399,53.82762411,100,99.89132161,42.865,34.9,3.1,82.6902439,1.3,99.82,99.88557373,0.993749976,19.108,10.123,3.223456456,,48.14677429,4.559402913,23.70568529,24271.64291,563.3722,56.93751116,45527,91.2703513,1.21,,0.832330233,19.96
Italia,2014,343.3523,21.44651954,54.45452993,-0.009146828,-0.539654209,416.6513704,3.849649278,134.8,97.26338617,0.187703476,17.1,2.52,3002.180982,0.138451593,53.84542412,100,99.91703407,42.836,34.7,3.1,83.0902439,1.1,99.84,99.88552008,0.994589984,18.709,10.222,3.242221876,,48.63999939,5.236178264,23.35421749,24316.37699,574.94,61.39888365,45704,89.66218476,1.21,5.948,0.787430403,19.96
Italia,2015,354.0205,21.32879522,55.43568581,0.009829442,-0.581063041,424.2869788,3.542060493,134.7,96.58307004,0.191836523,16.6,2.6,3005.075762,0.081909319,54.34103972,100,99.91703407,43.142,35.4,3,82.54390244,1.7,99.85,99.8854581,0.996529996,19.2,10.306,3.226736327,494,49.15000153,4.859787598,23.22136612,24535.58458,582.2196,58.92492285,46103,90.67744115,2.57,5.977,0.778644152,19.96
Italia,2016,349.4471,21.13471018,54.4321467,0.014083515,-0.443224358,432.5581616,5.406003366,134.2,96.75457394,0.187045988,16.1,2.54,3010.185246,0.047305181,55.16177342,100,99.91703407,43.715,35.2,2.9,83.24390244,1.5,99.86,99.88540074,1.002699971,18.889,10.393,3.248415852,,50.11068726,6.521476805,22.9013025,25477.28482,577.8647,58.98146745,46469,92.11468099,2.57,5.964,0.672004707,19.96
Italia,2017,345.934,20.90913909,57.58299403,0.017560785,0.02870886,412.1492156,6.276858877,133.7,94.54848442,0.182242927,16.4,2.54,3014.699725,0.063998645,56.19857172,100,99.91703407,44.228,35.9,2.8,82.94634146,1.3,99.87,99.88533958,0.984040022,18.494,10.48,3.293276046,,51.00246048,6.824058294,22.60346071,25938.87014,585.5786,59.33969126,46169,91.7396229,2.57,6.0004,0.626624557,19.96
Italia,2018,340.6089,20.6599861,59.27498351,0.010184637,0.820714024,446.1526398,6.884302113,134.1,94.777214,0.177966435,17.1,2.47,3020.435022,0.099201325,56.81739762,100,99.91703407,44.619,35.2,2.7,83.34634146,1.3,99.88,99.88528605,0.978990018,18.346,10.566,3.32663418,481,51.97553253,5.278160423,22.49171996,26365.14547,561.3856,59.60554688,46230,90.67507587,2.59,6.2234,0.599558176,19.96
Italia,2019,332.4877,20.39063573,58.69419026,0.01593841,3.934009758,436.546831,7.002574806,133.8,,0.172980781,17.3,2.43,3055.46305,0.082492623,56.79148338,100,99.91703407,44.928,34.6,2.6,83.49756098,0.9,99.88,99.88522401,0.983399987,17.987,10.653,3.620327777,,52.57683563,4.368468374,22.46322673,26726.28716,589.9018,57.53512515,46460,83.15709168,2.59,6.3874,0.530739956,19.96
Italia,2020,295.8747,20.10505001,53.9394839,-0.084232399,-0.119713507,450.6632416,5.483508545,154.3,,0.168911902,18.7,2.47,3070.382367,0.055970546,52.06274298,100,99.91703407,44.064,35.2,2.5,82.19512195,0.8,99.89,99.88515873,0.990440011,18.063,10.74,3.503136047,,52.45999908,2.283893898,25.0595487,24318.43009,626.0491,53.11204178,44246,88.844737,2.59,6.4831,0.47898694,19.96
Italia,2021,334.2766,19.79600833,60.30197762,0.09494161,0.17102835,450.4958265,7.685687545,145.7,,0.17518893,17.5,2.51,3086.25414,0.112009125,56.71249887,100,99.91703407,43.96,34.8,2.3,82.64634146,0.7,99.9,99.88509676,,17.672,10.74,4.341851901,468,52.43790054,2.334929071,24.33706595,25980.68286,645.9703,57.98149513,45960.64562,88.55336169,2.59,6.4667,0.511475886,19.96
Italia,2022,332.7658,19.45599941,72.05319193,0.048737086,0.259646639,462.212611,,138.3,,0.166629283,,2.3,,,,100,99.91703407,45.138,34.9,2.2,82.9,,99.91,99.8850365,,17.575,10.74,4.265974467,471,52.79563141,3.038359992,24.81862498,,,58.4105371,44893.33467,,,6.4045,,19.96
Italia,2023,305.4902,19.08398612,66.2401068,0.007320993,0.2506241,,,134.8,,0.151911503,,,,,,100,,46.068,,,,,99.91,,,17.503,,1.33940963,,,,24.81862498,,,,,,,6.3235,,
Italia,2024,,,,,,,,,,,,,,,,100,,,,,,,,,,,,0.604933348,,,,,,,,,,,,,
Japón,2008,1224.9593,21.07404242,34.12947654,-0.012721099,0.790599674,722.4577071,5.862029096,138.5742742,92.09008334,0.285040458,4.4,4.19,3357.722371,0.023972483,52.4173974,100,98.65297807,57.748,34.8,2.5,82.58756098,0.4,100,99.97893663,,24.268,12.441,4.09379785,,,6.4,25.71469082,26020.68816,516.4527,33.33333333,41463,88.0453447,0.54,,0.5106278,15.56
Japón,2009,1161.4121,21.09816777,24.39016653,-0.056814523,-0.158144144,786.1579448,1.668231744,156.9844853,92.33945728,0.286568436,4.5,4.26,3358.141932,0.019448966,49.89813504,100,98.6901907,56.83,,2.4,82.93146341,,100,99.97599037,,23.523,12.485,4.122816215,531,,6.4,26.3277435,24510.10748,536.8096,28.52760736,40869,88.66922476,0.54,,0.39495136,15.62
Japón,2010,1220.4535,21.0462905,28.49847269,0.04079223,-0.010809702,829.6098949,3.818250835,160.4980984,92.46414425,0.28928186,4.7,4.3,3357.538846,0.020096882,52.08234234,100,98.72740332,56.539,32.1,2.3,82.84268293,0.1,100,99.97304411,,23.151,12.53,4.058428897,,80.33999634,6.4,26.32424569,25719.78137,544.3638,37.57763975,40999,89.66994374,0.54,,0.362982269,15.62
Japón,2011,1273.3455,21.07511539,30.19496073,0.002092518,-0.071902689,839.3704972,3.123864072,175.5676412,92.58883122,0.301746909,4.8,3.98,3363.76366,0.02167697,52.23494943,100,98.76461594,56.553,,2.3,82.59121951,,100,99.97009784,,22.996,12.544,4.112489219,,,6.4,26.63602408,25572.95362,552.7866,39.41605839,41656,91.24977133,0.54,6.059098,0.345292925,15.62
Japón,2012,1311.2998,21.18451295,30.47091092,0.015367867,-0.062176828,832.282458,2.942887646,183.7062093,92.56048747,0.306527023,4.7,3.83,3369.140242,0.020090171,53.09595109,100,98.80182857,56.44,,2.2,83.09609756,,100,99.96715158,,22.638,12.558,4.107039667,539,,6.4,26.6823787,26015.12827,571.2094,38.48920863,40963,90.06786206,0.54,,0.335539794,15.62
Japón,2013,1326.7101,21.28543174,33.97876865,0.021523711,0.123956476,844.053064,3.230008514,186.5642973,89.13152401,0.304033137,5,3.78,3374.004473,0.023212687,54.30713344,100,98.83904119,56.853,32.9,2.1,83.33195122,0.5,100,99.96420532,1.005599976,21.656,12.572,3.230419898,,,6.4,26.17822844,26755.65778,584.4313,41.24513619,40995,91.10808817,0.54,,0.28978941,15.62
Japón,2014,1276.2555,21.33234937,37.43143457,0.004293811,1.078229201,870.7668835,3.451140601,192.1128503,89.80213203,0.291607043,5.6,3.64,3378.484553,0.028070884,54.61578127,100,98.87625381,57.31,,2.1,83.58780488,,100,99.96125905,1.005380034,21.166,12.586,3.340050838,,,6.4,25.92169519,26886.02064,611.2513,37.55458515,40257,88.53903185,0.54,5.987,0.309860462,15.14
Japón,2015,1235.4187,21.3246175,35.42740835,0.016684651,1.429471932,874.408967,6.04660877,194.5840612,87.81962942,0.277938802,6.2,3.53,3382.071873,0.028968712,55.61903994,100,98.91346643,57.485,,2,83.79390244,,100,99.95831279,1.004559994,20.8,12.6,3.371012888,547,,6.4,25.32461774,28006.30687,601.1191,35.51401869,40062,90.99464792,0.57,5.921,0.285263134,15.14
Japón,2016,1232.8769,21.28889503,31.31024685,0.008053628,1.903395538,865.1296173,6.806757339,193.2304378,88.66865042,0.275291737,6.4,3.48,3383.801819,0.025176865,56.19118856,100,98.95067906,58.107,,2,83.98487805,,100,99.95536653,1.005270004,20.157,12.613,3.387145159,,,6.4,25.10287854,28412.54949,605.024,39.5,40609,89.44248505,0.57,5.92,0.285053157,15.14
Japón,2017,1217.8484,21.22018225,34.42321357,0.017586118,1.901133855,882.8135823,7.318977018,193.4891597,75.41211147,0.267455228,6.9,3.44,3386.573418,0.038445869,57.42076188,100,98.98789168,58.738,,1.9,84.0997561,,100,99.95242026,1.004529953,19.406,12.627,3.433722436,,,6.4,24.94487634,28832.86264,618.3096,36.72316384,40710,87.86727745,0.57,5.915,0.241586948,15.14
Japón,2018,1179.2176,21.11303184,36.6099318,0.007711685,1.836229948,901.699888,6.821614416,197.3356094,76.76150823,0.257315859,7.3,3.36,3390.873032,0.036755402,57.93632126,100,99.0251043,59.931,33.4,1.9,84.21097561,,100,99.949474,1.003450036,18.716,12.641,3.34991009,538,,6.4,24.72707491,28762.4165,608.7599,31.95266272,41172,87.75721756,0.57,5.8861,0.264542164,15.14
Japón,2019,1139.4974,20.95861095,35.21641811,-0.002621708,1.155870427,910.2595602,6.63193438,198.0103092,,0.249652581,7.8,3.29,3395.639367,0.093228662,58.21852742,100,99.06231693,60.551,,1.8,84.35634146,,100,99.94652774,1.003409982,18.076,12.655,3.612355816,,,6.4,24.64937809,28694.7916,589.8279,32.29813665,41699,87.38529813,0.57,5.8708,0.253593885,14.71
Japón,2020,1072.1695,20.7620291,31.32579312,-0.038647097,-0.072246493,994.2969525,4.734411706,215.7555406,,0.245064836,8.5,3.2,3405.643865,0.096997201,55.80413587,100,99.09952955,60.207,,1.8,84.56,,100,99.94358148,,18.262,12.669,4.363739791,,85.18000031,6.4,25.95496963,27232.52143,605.1835,28.04232804,41442,88.65135962,0.57,5.9405,0.253902837,14.71
Japón,2021,1084.9216,20.51301326,36.77148329,0.030321308,0.109511451,972.0699007,3.551012105,216.3293649,,0.241791357,8.8,3.25,3421.344285,0.047304463,57.23234241,100,99.13674217,60.31,33.8,1.8,84.44560976,,100,99.94063521,,17.754,12.669,4.285664266,529,,6.4,25.9785709,27008.84086,649.809,35.82887701,42041.31255,89.1731767,0.57,6.0389,0.228708942,14.71
Japón,2022,1009.9787,20.18940456,46.84373214,0.014038224,0.083889473,928.058322,,216.2133755,,0.2229605,,3.15,,,,100,99.13674217,60.868,,1.7,83.99634146,,100,99.93768895,,17.189,12.669,4.325606957,536,,6.4,25.9785709,,,35.55555556,41509.20477,89.30671397,0.57,6.129,,14.71
Japón,2023,944.7586,19.81545906,45.16264848,0.021757829,0.182479567,,,,,0.205118683,,,,,,100,,61.242,,,,,100,,,16.614,,1.493686316,,,6.4,25.9785709,,,,,,,6.0598,,
Japón,2024,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,1.505055765,,,6.4,,,,,,,,,,
"Corea, República de",2008,543.3167,24.2483516,95.51635243,0.022337523,3.558574589,912.5884373,17.80575088,,100,0.463670715,1.1,6,1321.993396,0.075340229,40.13332642,100,98.86495807,60.135,32.3,3.9,79.51707317,0.3,99.93,99.99051463,0.999069989,20.766,10.966,3.489133968,,,4.2,18.09195337,19015.99363,272.5365,0.438144338,38914,74.10387023,2.4,,0.887677621,14.63
"Corea, República de",2009,551.3672,23.38413927,86.13361937,0.00275269,1.619187814,1041.231256,16.74939934,,100,0.466840435,1.2,6.01,1315.206802,0.057931304,40.45146289,100,98.94685265,59.223,32.1,3.7,79.96829268,,99.93,99.97810517,0.998329997,21.139,10.873,3.449005321,522,66.04000092,4.2,17.99696971,19174.31418,305.4251,0.514426316,39116,79.41576558,2.4,,1.095504844,14.63
"Corea, República de",2010,598.1277,22.56791386,91.3995965,0.062740199,1.532896514,1069.97939,19.37566369,,100,0.474166187,1.3,6.14,1308.670409,0.074640031,43.20411412,100,99.02874723,59.322,32,3.5,80.11707317,0.4,99.94,99.96569572,0.997699976,20.974,11.638,3.487827466,,72.72000122,4.2,17.71634144,20611.77963,319.0108,0.314090759,39730,79.7767455,2.4,,0.99283756,14.63
"Corea, República de",2011,628.9049,21.67581586,105.5663136,0.02891412,1.409127444,1087.513725,18.56468943,,100,0.480842576,1.4,6.17,1298.645696,0.091417599,44.79647423,100,99.11064182,59.69,31.8,3.4,80.56829268,,99.94,99.95328626,0.996860027,21.145,11.734,3.509733387,,73.37615967,4.2,17.48653135,20685.69024,312.853,0.394202903,40252,79.11108149,2.4,,0.819607492,14.63
"Corea, República de",2012,632.1471,20.77463641,105.4583277,0.018655995,1.223264974,1118.084614,18.00471689,32.40902058,100,0.471981956,1.6,6.09,1291.836452,0.100818098,45.87272341,100,99.1925364,59.978,31.6,3.3,80.8195122,0.3,100,99.94087681,0.997269988,21.179,11.829,3.480569877,538,74.06982422,4.2,17.84410261,21077.74886,321.9216,0.302700095,39660,76.73843446,2.4,,0.876412094,14.63
"Corea, República de",2013,628.8749,20.01754489,97.95210495,0.02696151,1.273762113,1177.880664,18.85797132,34.9298593,100,0.455135122,1.9,5.91,1285.969137,0.072371715,47.32446145,100,99.27443098,60.195,31.4,3.2,81.27073171,,99.95,99.92846735,0.997399986,21.082,11.925,3.49583673,,74.82615662,4.2,18.24195925,21743.03411,324.7779,0.395843652,40661,78.68305636,2.4,,0.702619647,14.63
"Corea, República de",2014,623.5232,19.37835864,90.6144419,0.025562195,1.881994522,1226.616534,19.12205584,36.50026402,100,0.437258926,2.9,5.83,1277.916641,0.064073578,48.84000546,100,99.35632556,60.97,31.2,3.1,81.72195122,0.2,99.96,99.9160579,0.996720016,20.87,12.021,3.518141651,,75.92095947,4.2,18.16318412,22267.60434,335.4108,0.223713649,40746,72.36574065,2.88,,0.745677604,14.63
"Corea, República de",2015,642.6906,18.78214634,79.13249439,0.022684294,6.133854203,1246.910296,20.67005697,37.49295711,100,0.438385765,2.7,5.76,1271.196067,0.036748014,50.21197165,100,99.43822015,60.935,36,3,82.02439024,,99.96,99.90364844,0.995540023,20.411,12.116,3.594316537,538,76.44999695,4.2,18.10386211,23450.9899,337.4863,0.369079361,41878,75.80171883,2.88,,0.73537485,14.63
"Corea, República de",2016,659.8856,18.22476539,73.60380947,0.025391447,7.24711772,1167.405911,20.71682446,38.06551416,100,0.437229997,2.6,5.79,1266.161299,0.033110193,51.69165906,100,99.52011473,60.888,35.2,2.9,82.27560976,0.1,99.97,99.89123899,0.994819999,20.171,12.214,3.62580239,,77.31717682,4.2,17.95737211,24324.5602,346.2939,0.931338555,43106,79.63896134,2.88,,0.693822083,14.7
"Corea, República de",2017,667.8613,17.80289892,77.12091781,0.02870197,11.65769356,1097.762616,20.51730142,37.34863514,100,0.428960969,2.8,5.61,1262.608784,0.038602274,53.32492719,100,99.60200931,61.16,34.9,2.8,82.62682927,0.1,99.97,99.87882953,0.995310009,19.737,12.313,3.719985937,,77.63037872,4.2,17.82574084,25128.62612,362.096,1.309233027,44119,79.66008885,2.88,,0.584333966,14.7
"Corea, República de",2018,670.5627,17.45382548,78.98886551,0.024622462,11.67895237,1236.214992,19.04735539,37.55564318,100,0.41852776,3.2,5.45,1257.146982,0.047121517,54.87529814,100,99.68390389,60.941,33.7,2.8,82.62682927,0.1,99.98,99.86642008,0.995530009,19.135,12.413,3.717335497,516,77.94710541,4.2,17.65475943,25283.39035,357.8392,1.360544221,45640,78.87496229,3.04,,0.597946084,14.7
"Corea, República de",2019,651.1218,17.11164121,75.75713897,0.018889146,6.655368981,1143.207555,16.96619975,39.96948014,,0.397474595,3.2,5.29,1252.781281,0.121453005,56.10668768,100,99.76579848,61.189,33.2,2.7,83.22682927,0.1,99.98,99.85401062,0.996420026,18.521,12.513,3.871115429,,78.45175934,4.2,17.49804627,24999.64506,372.4406,0.911996999,47207,77.86964348,3.04,,0.573316689,14.7
"Corea, República de",2020,614.2017,16.81116602,69.03404509,-0.008462122,1.179491984,1208.407549,17.63638086,46.43159664,,0.377615738,3.6,5.25,1251.05527,0.113270923,55.70865822,100,99.84769306,60.342,32.7,2.6,83.42682927,0.1,99.99,99.84160117,0.996420026,18.366,12.614,3.775288181,,78.82342529,4.2,18.42195947,24655.01357,409.784,0.613884636,48294,79.9589831,3.04,,0.59408205,14.7
"Corea, República de",2021,631.0712,16.4941684,80.19945693,0.044391213,1.120601092,1154.004761,17.71387406,48.95527864,,0.371974706,3.6,5.32,1252.667133,0.049812575,58.10676823,100,99.92958764,60.782,32.9,2.5,83.52682927,0.1,99.99,99.82919171,,17.904,12.614,4.591890264,519,79.33777618,4.2,17.83216101,25458.40458,433.5274,1.223978406,49142.98052,80.52469829,3.04,,0.520932425,14.7
"Corea, República de",2022,587.8176,16.05356344,96.53640929,0.028052376,1.117193231,1004.429454,,51.17913232,,0.337657683,,5.11,,,,100,100,62.371,32.4,2.4,82.6804878,,100,99.81678226,,17.628,12.614,4.490444554,527,79.77116394,4.2,17.28757256,,399.4401,1.044794043,48921.93486,,,,,14.7
"Corea, República de",2023,573.5357,15.5187042,87.93967919,0.012782352,0.981568096,,,,,0.325043812,,,,,,100,,62.873,,,,,100,,,16.542,,1.55048843,,80.86219788,4.2,17.28757256,,,,,,,,,
"Corea, República de",2024,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,1.505055765,,,4.2,,,,,,,,,,
Irlanda,2008,46.2837,29.76678227,160.0394442,-0.064116451,0.289106804,940.6639515,6.444511123,46.62554366,46.53983811,0.208214816,4.2,2.45,10914.24875,0.039635917,298.9754081,100,96.68714393,61.472,30.9,3.8,80.09512195,0.2,99.72,90.01710776,1.022869945,18.386,11.422,3.395604544,,,,22.42344208,32918.45318,,26.52560326,48089,98.12985245,1.18,,1.145451575,15.8
Irlanda,2009,41.1687,30.43338493,173.5914933,-0.060548105,-0.183902551,943.2707232,4.095637875,66.62220655,47.93953655,0.195148491,5.3,2.5,10803.95778,0.044835285,278.6801767,100,96.6205072,56.006,32.7,3.6,80.1902439,0.4,99.72,89.95045785,1.025949955,16.159,11.495,3.340506247,508,,,21.96670933,29680.15149,,29.08087052,52639,95.87024319,1.18,,1.177832089,15.8
Irlanda,2010,40.9228,31.2263689,189.8638377,0.011304245,-0.305777028,1048.195267,7.6905288,82.46531369,48.63938577,0.190772228,5.3,2.46,10745.24879,0.108587847,257.998365,100,96.55360187,53.502,32.3,3.5,80.74390244,0.5,99.72,89.88328367,1.023630023,14.922,11.569,3.345203993,,66.58999634,0.292426604,22.15620399,29954.22323,,49.12297664,52793,97.28858927,1.18,,1.215581097,15.8
Irlanda,2011,37.1434,31.90990364,186.0258452,0.012064767,-0.364613588,1091.826819,8.754892136,110.5693723,49.33923499,0.170344973,7,2.22,10698.49374,0.096242796,240.7007265,100,96.48642325,52.449,32.9,3.5,80.74634146,0.5,99.73,89.81553618,1.013970017,14.232,11,3.307731066,,66.37000275,0.586699182,22.72851524,29415.67835,,59.32059234,52035,97.27994806,1.18,7.284488,0.924193877,15.8
Irlanda,2012,37.5963,32.34869992,190.0633179,-0.008201202,-0.579128582,991.7611858,8.343517659,128.7850456,56.87936973,0.173112688,6.9,2.22,10653.25545,0.05855722,221.5350449,100,96.4189639,52.114,33.2,3.4,80.84634146,0.3,99.74,89.74720904,1.010529995,13.989,11.072,3.270776643,508,67.62147522,1.081893221,22.99009287,29107.47244,,61.73573762,51578,96.17858968,1.18,,1.139214161,15.8
Irlanda,2013,36.331,32.55271637,189.8178618,0.016554908,-0.179751852,922.8124931,11.27527189,129.1086322,29.96477012,0.163698047,7.7,2.19,10597.30751,0.037089118,210.4131517,100,96.35124121,53.453,33.5,3.3,80.94878049,0.6,99.74,89.67836621,,13.603,11.145,4.174939577,,69.23892212,2.357434109,23.17909767,30705.82117,,60.59311554,50323,95.38891983,1.18,,1.111393923,15.8
Irlanda,2014,36.1403,32.59181809,201.6549599,0.085397,0.651929479,1001.431203,13.01609117,117.75744,27.36131406,0.148934251,8.8,1.97,10520.12349,0.035395871,214.8907652,100,96.28324272,54.431,31.9,3.3,81.34878049,0.4,99.74,89.60894988,1.007410049,13.909,11.217,3.429445943,,72.71099854,1.858138479,23.27659358,32827.10378,,59.2170066,50080,96.28990934,1.18,6.94,0.8,15.9
Irlanda,2015,37.645,32.51090765,216.2056773,0.234436906,0.684055172,1096.333392,8.428991749,85.45792331,3.611993262,0.124490963,9.5,1.65,10421.19271,0.018770708,251.2252245,100,96.21498164,55.691,31.8,3.2,81.45365854,0.3,99.74,89.53902174,1.008460045,14.215,11.289,3.513047458,522,73.04817963,1.489149779,24.09048925,34222.82992,,57.5728142,50079,95.29425238,1.5,6.907,0.664414801,15.9
Irlanda,2016,39.5221,32.31736271,229.7644331,0.00086428,0.650501935,1115.984861,7.781730672,83.48852464,2.718190834,0.129119811,8.6,1.7,10304.21621,0.065224871,239.4851122,100,96.14643777,56.971,32.8,3.1,81.65365854,0.2,99.75,89.46846412,1.006909966,13.425,11.362,3.521109157,,73.15770721,0.397161627,23.85642755,35713.91116,,52.28953383,50593,95.66339379,1.5,6.977,0.720982445,15.3
Irlanda,2017,38.2914,32.03135066,225.9536026,0.088580431,0.922301964,1142.888017,10.05222412,73.98502273,0.273735769,0.113675149,10.1,1.51,10192.64515,0.112833072,249.0465897,100,96.07744324,57.818,31.4,3,82.15609756,0.2,99.75,89.39660335,0.991919994,12.901,11.434,3.586050987,,70.77999878,0.848189928,24.69556687,36406.04017,,46.45666388,51180,94.13506614,1.5,6.9771,0.817292484,15.28
Irlanda,2018,37.1697,31.67573975,216.4236477,0.062202205,1.097825468,1168.489762,11.22620119,73.35366747,0.274091679,0.102604351,10.8,1.41,10067.14994,0.126075695,253.8629398,100,96.00794412,58.594,30.6,2.9,82.20487805,0,99.76,89.3232584,1.06024003,12.512,11.508,3.549560516,503,74.78692627,0.390636129,25.63793012,37382.55782,,37.59108544,51852,93.61182804,1.42,7.0211,0.806700663,15.28
